,PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_is_Earth,HomePlanet_is_Europa,HomePlanet_is_Mars,Destination_is_55 Cancri e,Destination_is_PSO J318.5-22,Destination_is_TRAPPIST-1e,TotalConsume,group_num,cabin_num,deck_is_A,deck_is_B,deck_is_C,deck_is_D,deck_is_E,deck_is_F,deck_is_G,deck_is_T,side_is_P,side_is_S,is_kid,is_elder
5161,5512_02,0.0,B/211/S,31.0,0.0,0.0,0.27377318619394225,0.04444066065043419,0.031194216351303105,0.0019061036754651308,Sadaron Chsere,1,0,1,0,1,0,0,9951.0,2,211,0,1,0,0,0,0,0,0,0,1,False,True
5162,5514_01,1.0,G/889/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Bretty Monroellynn,1,1,0,0,0,0,1,0.0,4,889,0,0,0,0,0,0,1,0,0,1,False,True
5163,5514_02,1.0,G/889/S,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanie Monroellynn,1,1,0,0,0,1,0,0.0,4,889,0,0,0,0,0,0,1,0,0,1,True,False
5164,5514_03,0.0,G/889/S,27.0,0.0,0.0,0.00020125448629792372,0.0,0.036326312031417354,0.004433762897277586,Ton Monroellynn,1,1,0,0,0,0,1,927.0,4,889,0,0,0,0,0,0,1,0,0,1,False,True
5165,5514_04,0.0,G/889/S,0.0,0.0,0.0,0.0,0.0,0.0,0.004433762897277586,Jodip Monroellynn,1,1,0,0,0,0,1,927.0,4,889,0,0,0,0,0,0,1,0,0,1,True,False
5166,5515_01,0.0,F/1141/P,22.0,0.0,0.05290709848537726,0.0,0.0019581134003064872,0.0,0.0,Feryla Prestonard,0,1,0,0,0,0,1,804.0,1,1141,0,0,0,0,0,1,0,0,1,0,False,True
5167,5517_01,0.0,E/357/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Totax Brazo,0,0,0,1,0,0,1,0.0,1,357,0,0,0,0,1,0,0,0,0,1,False,True
5168,5520_01,0.0,G/890/S,56.0,0.0,0.0,0.00013416965753194915,0.03311765707474885,0.0,0.0,Vanard Nasquez,1,1,0,0,0,0,1,782.0,1,890,0,0,0,0,0,0,1,0,0,1,False,True
5169,5521_01,0.0,F/1058/S,28.0,0.0,0.0,0.0,0.0,0.03016779721528026,0.005138192516471222,Ireene Boltertley,0,1,0,0,0,0,1,800.0,1,1058,0,0,0,0,0,1,0,0,0,1,False,True
5170,5522_01,0.0,E/358/S,42.0,0.0,0.002163746771829413,0.0,0.0,0.028338093538022135,0.0,Carold Hinglendez,1,1,0,0,1,0,0,666.0,3,358,0,0,0,0,1,0,0,0,0,1,False,True
5171,5522_02,0.0,F/1059/S,20.0,0.0,0.0,0.0,0.0,0.03137272402713317,0.0,Ollip Hinglendez,1,1,0,0,0,0,1,703.0,3,1059,0,0,0,0,0,1,0,0,0,1,False,True
5172,5522_03,0.0,F/1059/S,27.0,0.0,0.035457527744817474,0.019622312414047563,0.00038310914353822576,0.03137272402713317,0.0,Elanie Hinglendez,1,1,0,0,0,0,1,703.0,3,1059,0,0,0,0,0,1,0,0,0,1,False,True
5173,5523_01,0.0,G/885/P,29.0,0.0,0.0,0.0,0.0008513536523071684,0.0,0.016657688642108315,Rician Pearsalason,0,1,0,0,0,1,0,422.0,1,885,0,0,0,0,0,0,1,0,1,0,False,True
5174,5524_01,0.0,F/1060/S,36.0,0.0,0.005932854051790326,0.0,0.02319938702537034,0.0006694037843627276,0.0,Melica Hendrys,1,1,0,0,1,0,0,645.0,1,1060,0,0,0,0,0,1,0,0,0,1,False,True
5175,5526_01,0.0,F/1061/S,23.0,0.0,0.0,0.0,0.00017027073046143367,0.0064709032488397,0.0,Kaye Stroyledgez,0,1,0,0,0,0,1,645.0,2,1061,0,0,0,0,0,1,0,0,0,1,False,True
5176,5526_02,1.0,G/891/S,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Eleah Stroyledgez,1,1,0,0,0,0,1,0.0,2,891,0,0,0,0,0,0,1,0,0,1,False,True
5177,5527_01,0.0,G/886/P,19.0,0.0,6.979828296223913e-05,3.3542414382987286e-05,0.0,0.0,0.07272199892263705,Pamiea Dickman,0,1,0,0,0,0,1,0.0,4,886,0,0,0,0,0,0,1,0,1,0,False,True
5178,5527_02,1.0,G/886/P,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Bellee Dickman,0,1,0,0,1,0,0,0.0,4,886,0,0,0,0,0,0,1,0,1,0,True,False
5179,5527_03,1.0,G/886/P,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Bellee Dickman,0,1,0,0,0,0,1,0.0,4,886,0,0,0,0,0,0,1,0,1,0,False,True
5180,5527_04,1.0,G/886/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Almara Dickman,1,1,0,0,1,0,0,0.0,4,886,0,0,0,0,0,0,1,0,1,0,True,False
5181,5528_01,0.0,F/1143/P,18.0,0.0,0.0,0.009660215342300339,0.0014898688915375446,0.0,0.01802511084407243,Hanna Peckerson,0,1,0,0,0,0,1,758.0,1,1143,0,0,0,0,0,1,0,0,1,0,False,True
5182,5529_01,0.0,C/174/P,39.0,0.0,0.39401130732183987,0.004427598698554322,0.0,4.4626918957515175e-05,0.0751667840716032,Sabi Unfile,0,0,1,0,1,0,0,7592.0,1,174,0,0,1,0,0,0,0,0,1,0,False,True
5183,5530_01,0.0,E/347/P,37.0,0.0,0.0006979828296223913,0.0006708482876597458,0.03694874851013111,0.005132095680114245,0.0,Eerch Mesty,0,0,0,1,0,0,1,1013.0,2,347,0,0,0,0,1,0,0,0,1,0,False,True
5184,5530_02,1.0,F/1144/P,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Mondax Mesty,1,0,0,1,0,0,1,0.0,2,1144,0,0,0,0,0,1,0,0,1,0,False,True
5185,5531_01,0.0,F/1145/P,43.0,0.0,0.05702519718014937,0.0,0.026264260173676144,0.0,0.0,Ste Brity,0,0,0,1,0,1,0,1434.0,2,1145,0,0,0,0,0,1,0,0,1,0,False,True
5186,5531_02,1.0,F/1145/P,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Gut Brity,1,0,0,1,0,0,1,0.0,2,1145,0,0,0,0,0,1,0,0,1,0,False,True
5187,5535_01,0.0,G/893/S,20.0,0.0,0.002861729601451804,0.007446415993023178,0.0,0.0019189575151731524,0.024903658890316163,Nichad Arner,1,1,0,0,0,0,1,907.0,3,893,0,0,0,0,0,0,1,0,0,1,False,True
5188,5535_02,0.0,G/893/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Meline Arner,1,1,0,0,0,0,1,0.0,3,893,0,0,0,0,0,0,1,0,0,1,True,False
5189,5535_03,0.0,G/893/S,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Blanie Arner,1,1,0,0,1,0,0,0.0,3,893,0,0,0,0,0,0,1,0,0,1,True,False
5190,5536_01,1.0,F/1062/S,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Walles Pure,1,0,0,1,0,0,1,0.0,1,1062,0,0,0,0,0,1,0,0,0,1,False,True
5191,5537_01,0.0,F/1063/S,50.0,0.0,0.048160815243945,0.0,0.0012770304784607525,0.03400571224562656,0.017735051589110346,Herms Bancy,0,0,0,1,0,0,1,1910.0,1,1063,0,0,0,0,0,1,0,0,0,1,False,True
5192,5538_01,1.0,F/1146/P,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Diedow Gele,1,0,0,1,0,0,1,0.0,2,1146,0,0,0,0,0,1,0,0,1,0,False,True
5193,5538_02,1.0,F/1146/P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Hocks Gele,1,0,0,1,0,0,1,0.0,2,1146,0,0,0,0,0,1,0,0,1,0,False,True
5194,5539_01,0.0,B/187/P,26.0,0.0,0.0,0.053097641968268876,0.0,0.01035344519814352,0.33315377284216635,Tarf Officled,0,0,1,0,0,0,1,9855.0,1,187,0,1,0,0,0,0,0,0,1,0,False,True
5195,5540_01,0.0,E/360/S,21.0,0.0,0.002722133035527326,0.012075269177875424,0.0,0.01035344519814352,0.0,Berly Andackson,1,1,0,0,0,0,1,9855.0,1,360,0,0,0,0,1,0,0,0,0,1,False,True
5196,5541_01,1.0,F/1147/P,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Cornys Kra,1,0,0,1,0,0,1,9855.0,1,1147,0,0,0,0,0,1,0,0,1,0,False,True
5197,5543_01,1.0,C/175/P,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Hekaton Platch,1,0,1,0,0,0,1,0.0,1,175,0,0,1,0,0,0,0,0,1,0,False,True
5198,5544_01,0.0,F/1149/P,26.0,1.0,0.10923431283590423,0.0,0.0,0.0,0.006008370281357477,Minnys Stité,0,0,0,1,0,0,1,1710.0,1,1149,0,0,0,0,0,1,0,0,1,0,False,True
5199,5545_01,0.0,G/894/S,34.0,0.0,0.0,0.0,0.029499404052443386,0.00013388075687254553,0.0031906518045829364,Ernice Rigginsen,1,1,0,0,0,1,0,773.0,3,894,0,0,0,0,0,0,1,0,0,1,False,True
5200,5545_02,1.0,G/894/S,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Sall Rigginsen,1,1,0,0,0,0,1,0.0,3,894,0,0,0,0,0,0,1,0,0,1,True,False
5201,5545_03,1.0,G/894/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nance Rigginsen,1,1,0,0,0,0,1,0.0,3,894,0,0,0,0,0,0,1,0,0,1,True,False
5202,5546_01,0.0,D/176/P,28.0,0.0,0.03838905562923152,0.17452118203468286,0.0,0.10014280614066405,0.06729374715120374,Wasatan Brathful,0,0,1,0,1,0,0,9621.0,1,176,0,0,0,1,0,0,0,0,1,0,False,True
5203,5550_01,0.0,G/895/S,33.0,0.0,0.008864381936204369,0.02498909871532553,0.00038310914353822576,0.0,0.0,Robyna Poperez,1,1,0,0,0,0,1,881.0,1,895,0,0,0,0,0,0,1,0,0,1,False,True
5204,5551_01,1.0,G/888/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Rayley Foledges,1,1,0,0,0,0,1,0.0,1,888,0,0,0,0,0,0,1,0,1,0,False,True
5205,5552_01,1.0,F/1150/P,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Skix Potie,0,0,0,1,0,0,1,0.0,3,1150,0,0,0,0,0,1,0,0,1,0,False,True
5206,5552_02,1.0,F/1150/P,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Oatch Potie,1,0,0,1,0,0,1,0.0,3,1150,0,0,0,0,0,1,0,0,1,0,True,False
5207,5552_03,0.0,F/1150/P,60.0,0.0,0.0035597124310741955,0.0003354241438298729,0.03209603269198025,0.06301320956801143,0.005676873989972237,Chonk Potie,0,0,0,1,0,0,1,2364.0,3,1150,0,0,0,0,0,1,0,0,1,0,False,True
5208,5555_01,0.0,G/896/S,43.0,0.0,6.979828296223913e-05,0.0,0.009066916397071344,0.0003123884327026062,0.029047362532631665,Winia Blanglison,1,0,0,0,0,0,0,922.0,1,896,0,0,0,0,0,0,1,0,0,1,False,True
5209,5556_01,0.0,E/361/S,27.0,0.0,0.0,3.3542414382987286e-05,0.028392644304444065,0.040030346304891114,0.0017817925661956656,Jona Hanner,0,1,0,0,0,0,1,1608.0,1,361,0,0,0,0,1,0,0,0,0,1,False,True
5210,5557_01,1.0,G/890/P,37.0,0.0,0.0,0.0,0.0,0.0,0.0,Jerek Mathison,1,1,0,0,0,0,1,0.0,1,890,0,0,0,0,0,0,1,0,1,0,False,True
5211,5559_01,1.0,G/897/S,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Jerek Mathison,1,1,0,0,1,0,0,0.0,1,897,0,0,0,0,0,0,1,0,0,1,False,True
5212,5560_01,0.0,D/168/S,57.0,0.0,0.11837788790395756,0.0,0.04282308871105057,0.0,0.0011187999834251854,Tyog Birte,0,0,0,1,0,0,1,2729.0,1,168,0,0,0,1,0,0,0,0,0,1,False,True
5213,5561_01,1.0,A/51/P,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Diskeh Fueling,1,0,1,0,0,0,1,0.0,4,51,1,0,0,0,0,0,0,0,1,0,False,True
5214,5561_02,0.0,A/51/P,28.0,0.0,0.0,0.005869922517022775,0.0,0.009550160656908247,0.30916172875315956,Cellus Fueling,0,0,1,0,0,0,1,7850.0,4,51,1,0,0,0,0,0,0,0,1,0,False,True
5215,5561_03,0.0,A/51/P,42.0,0.0,0.0,0.029852748800858687,0.12468074238038482,0.01570867547304534,0.20295860440061328,Gluinol Fueling,0,0,1,0,0,0,1,9069.0,4,51,1,0,0,0,0,0,0,0,1,0,False,True
5216,5561_04,0.0,A/51/P,43.0,0.0,0.000488587980735674,0.01656995270519572,0.10526987910778138,0.01976972509817922,0.002942029586044006,Ankab Fueling,0,0,1,0,0,0,1,3488.0,4,51,1,0,0,0,0,0,0,0,1,0,False,True
5217,5563_01,1.0,C/176/P,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Maham Cattyried,1,0,1,0,0,0,1,0.0,1,176,0,0,1,0,0,0,0,0,1,0,False,True
5218,5566_01,0.0,E/349/P,72.0,0.0,0.17065680184267468,0.10139871867977057,0.0,0.03141735094609068,0.0008287407284631003,Gluinon Gloyanthy,0,0,1,0,1,0,0,6192.0,1,349,0,0,0,0,1,0,0,0,1,0,False,True
5219,5568_01,0.0,B/188/P,49.0,0.0,0.0,0.13386777580250225,0.012685169419376809,0.012897179578721885,0.11353747979944474,Winons Covetive,0,0,1,0,0,0,1,7318.0,2,188,0,1,0,0,0,0,0,0,1,0,False,True
5220,5568_02,1.0,B/188/P,29.0,1.0,0.0,0.0,0.0,0.0,0.0,Merabik Covetive,1,0,1,0,1,0,0,0.0,2,188,0,1,0,0,0,0,0,0,1,0,False,True
5221,5569_01,1.0,G/891/P,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Brance Mcfarleys,0,1,0,0,0,0,1,0.0,1,891,0,0,0,0,0,0,1,0,1,0,False,True
5222,5571_01,0.0,G/900/S,26.0,0.0,0.0,0.013618220239492839,0.0,0.0,0.020842829320846974,Delley Nichoan,1,1,0,0,1,0,0,909.0,1,900,0,0,0,0,0,0,1,0,0,1,False,True
5223,5572_01,1.0,F/1153/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Gicket Pane,1,0,0,1,1,0,0,0.0,1,1153,0,0,0,0,0,1,0,0,1,0,False,True
5224,5573_01,0.0,F/1154/P,18.0,0.0,0.05227891393871711,0.0,0.003150008513536523,0.0,0.0,Mariel Gilleranks,0,1,0,0,1,0,0,823.0,1,1154,0,0,0,0,0,1,0,0,1,0,False,True
5225,5574_01,0.0,F/1155/P,14.0,0.0,0.04983597403503874,0.007949552208767988,0.0,0.026196001428061406,4.1437036423155016e-05,Dorah Polliamposs,0,1,0,0,1,0,0,1539.0,1,1155,0,0,0,0,0,1,0,0,1,0,False,True
5226,5575_01,0.0,F/1156/P,44.0,0.0,0.04069239896698541,0.0,0.00945002554060957,0.0,0.06464177682012183,Bares Nacke,0,0,0,1,0,0,1,2365.0,2,1156,0,0,0,0,0,1,0,0,1,0,False,True
5227,5575_02,1.0,F/1156/P,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Heers Nacke,1,0,0,1,0,0,1,0.0,2,1156,0,0,0,0,0,1,0,0,1,0,False,True
5228,5578_01,1.0,G/892/P,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Verney Gainebergan,1,1,0,0,1,0,0,0.0,1,892,0,0,0,0,0,0,1,0,1,0,False,True
5229,5580_01,1.0,G/902/S,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Anae Vaught,1,1,0,0,0,1,0,0.0,1,902,0,0,0,0,0,0,1,0,0,1,False,True
5230,5581_01,1.0,B/212/S,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Alpha Frolestty,1,0,1,0,1,0,0,0.0,1,212,0,1,0,0,0,0,0,0,0,1,False,True
5231,5582_01,0.0,G/893/P,35.0,0.0,0.05255810707056607,0.011236708818300741,4.256768261535842e-05,0.015530167797215281,0.0,Patoya Hersons,0,1,0,0,0,0,1,1437.0,1,893,0,0,0,0,0,0,1,0,1,0,False,True
5232,5583_01,0.0,D/170/S,52.0,0.0,0.00034899141481119564,0.11786804414181733,0.001319598161076111,0.02682077829346662,0.0005386814735010153,Taura Inghtal,1,0,1,0,0,0,1,4164.0,1,170,0,0,0,1,0,0,0,0,0,1,False,True
5233,5585_01,0.0,G/894/P,22.0,0.0,0.04802121867802052,0.00016771207191493645,0.0034054146092286734,0.0,0.0,Vanez Popelazquez,0,1,0,0,0,1,0,773.0,2,894,0,0,0,0,0,0,1,0,1,0,False,True
5234,5585_02,0.0,F/1158/P,34.0,0.0,0.017100579325748586,0.0,0.023071683977524262,0.0,0.0007873036920399453,Velyne Popelazquez,1,1,0,0,0,0,1,806.0,2,1158,0,0,0,0,0,1,0,0,1,0,False,True
5235,5586_01,0.0,G/895/P,37.0,0.0,0.0,0.0,0.0002554060956921505,0.03329168154230632,4.1437036423155016e-05,Elanda Reyersendry,0,1,0,0,0,1,0,753.0,1,895,0,0,0,0,0,0,1,0,1,0,False,True
5236,5587_01,0.0,F/1159/P,22.0,0.0,0.04564807705730439,6.708482876597457e-05,0.003533117657074749,0.0,0.0,Dianie Deckerson,0,1,0,0,1,0,0,739.0,1,1159,0,0,0,0,0,1,0,0,1,0,False,True
5237,5589_01,0.0,F/1160/P,26.0,0.0,0.0,0.026364337705028006,0.0,0.0004908961085326669,0.0034392740231218664,Fayen Hermanapp,1,1,0,0,0,0,1,880.0,1,1160,0,0,0,0,0,1,0,0,1,0,False,True
5238,5591_01,0.0,E/363/S,14.0,0.0,0.041180986947721085,0.0003018817294468856,0.0,0.0,0.007955910993245763,Elene Ewiseston,0,1,0,0,1,0,0,791.0,1,363,0,0,0,0,1,0,0,0,0,1,False,True
5239,5592_01,1.0,F/1161/P,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Wheard Quith,1,0,0,1,1,0,0,0.0,1,1161,0,0,0,0,0,1,0,0,1,0,False,True
5240,5594_01,0.0,F/1163/P,17.0,0.0,0.0,0.027605407037198538,0.0,0.052124241342377725,0.0005801185099241702,Verney Lewinton,0,1,0,0,0,0,1,2005.0,1,1163,0,0,0,0,0,1,0,0,1,0,False,True
5241,5595_01,0.0,F/1067/S,30.0,0.0,0.0,3.3542414382987286e-05,0.0,0.0388254194930382,0.0,Sonard Craftstens,0,1,0,0,0,0,1,871.0,1,1067,0,0,0,0,0,1,0,0,0,1,False,True
5242,5596_01,0.0,D/179/P,65.0,0.0,0.0,0.024217623184516823,0.012855440149838243,0.004596572652624063,0.11018107984916918,Mothab Sorbitter,0,0,1,0,0,0,1,3786.0,1,179,0,0,0,1,0,0,0,0,1,0,False,True
5243,5598_01,0.0,G/903/S,19.0,0.0,0.0,0.0,0.02128384130767921,8.925383791503035e-05,0.008618903576016244,Lulah Thony,1,1,0,0,0,0,0,710.0,1,903,0,0,0,0,0,0,1,0,0,1,False,True
5244,5599_01,0.0,E/364/S,36.0,0.0,0.02652334752565087,0.02301009626672928,0.0,0.013164941092466976,0.051671984419674306,Saxino Caming,0,0,1,0,1,0,0,2608.0,1,364,0,0,0,0,1,0,0,0,0,1,False,True
5245,5601_01,1.0,G/904/S,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Bertle Vandan,1,1,0,0,0,0,1,0.0,5,904,0,0,0,0,0,0,1,0,0,1,True,False
5246,5601_02,0.0,G/904/S,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Fery Vandan,1,1,0,0,0,0,1,0.0,5,904,0,0,0,0,0,0,1,0,0,1,True,False
5247,5601_03,0.0,G/904/S,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Jacque Vandan,1,1,0,0,1,0,0,0.0,5,904,0,0,0,0,0,0,1,0,0,1,True,False
5248,5601_04,0.0,F/1069/S,21.0,0.0,0.06686675507782508,0.055948747190822795,0.0034905499744593903,0.0,0.0032320888410060913,Vanney Vandan,1,1,0,0,0,0,1,2786.0,5,1069,0,0,0,0,0,1,0,0,0,1,False,True
5249,5601_05,1.0,G/904/S,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Maya Vandan,1,1,0,0,1,0,0,0.0,5,904,0,0,0,0,0,0,1,0,0,1,True,False
5250,5602_01,1.0,B/190/P,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Castab Sedece,1,0,1,0,0,0,1,0.0,2,190,0,1,0,0,0,0,0,0,1,0,False,True
5251,5602_02,0.0,B/190/P,18.0,0.0,0.0,0.10961661020360246,0.0,0.019457336665476617,0.014171466456719016,Hadirk Sedece,1,0,1,0,1,0,0,4046.0,2,190,0,1,0,0,0,0,0,0,1,0,False,True
5252,5603_01,0.0,E/365/S,34.0,0.0,0.011865708103580652,0.042129272465032036,0.0,0.17520528382720457,0.2950731363692869,Kocha Cluitty,0,0,0,0,0,0,1,12473.0,1,365,0,0,0,0,1,0,0,0,0,1,False,True
5253,5606_01,1.0,B/213/S,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Algor Paterpad,1,0,1,0,1,0,0,0.0,2,213,0,1,0,0,0,0,0,0,0,1,False,True
5254,5606_02,0.0,B/213/S,31.0,0.0,0.0,0.040888203132861504,0.0002979737783075089,0.0046411995715815784,0.044834873409853725,Brab Dectory,1,0,1,0,0,0,1,2412.0,2,213,0,1,0,0,0,0,0,0,0,1,False,True
5255,5608_01,0.0,F/1164/P,14.0,0.0,0.0020939484888671737,0.025391607687921376,0.004895283500766219,0.0,0.0,Son Mclainez,1,1,0,0,0,0,1,902.0,1,1164,0,0,0,0,0,1,0,0,1,0,False,True
5256,5609_01,0.0,G/897/P,23.0,0.0,0.05339568646611293,0.00016771207191493645,0.0,0.0,0.0,Breney Russon,0,1,0,0,0,0,1,770.0,1,897,0,0,0,0,0,0,1,0,1,0,False,True
5257,5610_01,1.0,B/214/S,61.0,0.0,0.0,0.0,0.0,0.0,0.0,Tach Dicely,1,0,1,0,0,0,1,0.0,2,214,0,1,0,0,0,0,0,0,0,1,False,True
5258,5610_02,0.0,B/214/S,54.0,1.0,0.0,0.26820514540636636,0.0,0.20300785433773652,0.4229063937347201,Atinon Dicely,0,0,1,0,1,0,0,22751.0,2,214,0,1,0,0,0,0,0,0,0,1,False,True
5259,5611_01,1.0,D/171/S,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Medion Clutchor,1,0,1,0,0,0,1,0.0,2,171,0,0,0,1,0,0,0,0,0,1,False,True
5260,5611_02,0.0,D/171/S,46.0,0.0,0.0,0.1166269748096468,0.0,4.4626918957515175e-05,0.22968549289354825,Grum Clutchor,0,0,1,0,0,0,1,9021.0,2,171,0,0,0,1,0,0,0,0,0,1,False,True
5261,5613_01,0.0,F/1072/S,32.0,0.0,0.00872478537027989,0.02931607017073089,0.0,0.00803284541235273,4.1437036423155016e-05,Leene Hardonald,1,1,0,0,0,0,1,1180.0,1,1072,0,0,0,0,0,1,0,0,0,1,False,True
5262,5614_01,1.0,G/906/S,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyrony Coolerson,1,1,0,0,1,0,0,0.0,1,906,0,0,0,0,0,0,1,0,0,1,False,True
5263,5615_01,1.0,G/907/S,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Tine Wardendez,1,1,0,0,1,0,0,0.0,1,907,0,0,0,0,0,0,1,0,0,1,False,True
5264,5616_01,0.0,F/1073/S,25.0,0.0,0.031967613596705524,0.00805017945191695,0.0,0.010665833630846127,0.0,Yolace Fryersonis,1,1,0,0,0,1,0,937.0,1,1073,0,0,0,0,0,1,0,0,0,1,False,True
5265,5618_01,0.0,F/1075/S,19.0,0.0,0.0,0.02633079529064502,0.0,0.0,0.0007873036920399453,Jenn Lynnerett,1,1,0,0,0,0,1,804.0,1,1075,0,0,0,0,0,1,0,0,0,1,False,True
5266,5619_01,1.0,G/908/S,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Gordo Freder,1,1,0,0,1,0,0,0.0,1,908,0,0,0,0,0,0,1,0,0,1,False,True
5267,5622_01,0.0,F/1076/S,68.0,0.0,0.0,0.0,0.041290652136897664,0.0,0.0,Jenn Nolds,1,1,0,0,0,0,1,970.0,1,1076,0,0,0,0,0,1,0,0,0,1,False,True
5268,5623_01,1.0,G/898/P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Helly Gouldensen,1,1,0,0,0,0,1,0.0,1,898,0,0,0,0,0,0,1,0,1,0,False,True
5269,5625_01,1.0,E/352/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Trise Cart,0,0,0,1,0,0,1,0.0,5,352,0,0,0,0,1,0,0,0,1,0,False,True
5270,5625_02,1.0,E/352/P,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Cros Nane,0,0,0,1,0,1,0,0.0,5,352,0,0,0,0,1,0,0,0,1,0,False,True
5271,5625_03,0.0,E/352/P,15.0,0.0,0.06212047183639283,0.0003018817294468856,0.0,0.055783648696893964,0.002361911076119836,Ming Cart,0,0,0,1,0,0,1,2206.0,5,352,0,0,0,0,1,0,0,0,1,0,False,True
5272,5625_04,1.0,E/352/P,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Tops Cart,1,0,0,1,0,0,1,0.0,5,352,0,0,0,0,1,0,0,0,1,0,False,True
5273,5625_05,0.0,E/352/P,22.0,0.0,0.056117819501640256,0.0,0.016090584028605484,0.0,0.0,Tops Cart,0,0,0,1,0,0,1,1182.0,5,352,0,0,0,0,1,0,0,0,1,0,False,True
5274,5626_01,1.0,G/911/S,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Fayen Vinston,1,1,0,0,0,1,0,0.0,1,911,0,0,0,0,0,0,1,0,0,1,False,True
5275,5627_01,0.0,G/899/P,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Nelsie Stanters,0,1,0,0,0,0,1,0.0,1,899,0,0,0,0,0,0,1,0,1,0,False,True
5276,5628_01,1.0,G/900/P,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Ebonya Potthews,0,1,0,0,0,0,1,0.0,1,900,0,0,0,0,0,0,1,0,1,0,False,True
5277,5629_01,1.0,G/901/P,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Jaye Sterson,1,1,0,0,0,0,1,0.0,1,901,0,0,0,0,0,0,1,0,1,0,False,True
5278,5631_01,0.0,F/1166/P,20.0,0.0,0.003280519299225239,0.0,0.0,0.0,0.11233580574317324,Bel Boltond,0,1,0,0,0,0,1,2758.0,1,1166,0,0,0,0,0,1,0,0,1,0,False,True
5279,5637_01,0.0,F/1168/P,43.0,0.0,6.979828296223913e-05,0.0002683393150638983,0.0,0.0,0.029627481042555838,Sonard Simson,0,1,0,0,0,0,1,724.0,1,1168,0,0,0,0,0,1,0,0,1,0,False,True
5280,5639_01,0.0,G/913/S,22.0,0.0,0.0013261673762825434,0.0003018817294468856,0.0,0.0,0.02461359963535408,Bel Ewins,1,1,0,0,0,0,1,622.0,1,913,0,0,0,0,0,0,1,0,0,1,False,True
5281,5640_01,1.0,E/368/S,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Kaffias Rinicapead,1,0,1,0,0,0,1,0.0,1,368,0,0,0,0,1,0,0,0,0,1,False,True
5282,5642_01,1.0,B/216/S,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Geonkaa Supred,1,0,1,0,0,0,0,0.0,2,216,0,1,0,0,0,0,0,0,0,1,False,True
5283,5642_02,1.0,B/216/S,37.0,0.0,0.0,0.0,0.0,0.0,0.0,Isoton Supred,1,0,1,0,1,0,0,0.0,2,216,0,1,0,0,0,0,0,0,0,1,False,True
